"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.003045665255030219,"-",20504234,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.0030142288975269424,"-",20888462,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.003005888435809158,"-",14629412,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.002950747608160599,"-",9272744,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.002927043138015317,"-",5760946,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.0029016825474810965,"-",6314721,"USD"
"APH","AMPHENOL CORP CL A","032095101","2145084",0.0028874758280000856,"-",14503220,"USD"
"-","US DOLLAR","999USDZ92","-",0.002872331305407266,"-",1986331677.3,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.002775687701746765,"-",19733667,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.0027553752854101513,"-",4188355,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.002729695442752762,"-",11048820,"USD"
"DE","DEERE + CO","244199105","2261203",0.002660357872252041,"-",2976925,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.002656915935299128,"-",4588365,"USD"
"PFE","PFIZER INC","717081103","2684703",0.0026446247285571295,"-",67188176,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.002579108206905585,"-",14445272,"USD"
"ANET","ARISTA NETWORKS INC","040413205","BL9XPM3",0.0025711169271975167,"-",12174128,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516106","2020459",0.002555054554750587,"-",7485050,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0025455268741997688,"-",7009095,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.0025197971483981343,"-",24265959,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.0024639280268435966,"-",1701144,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.0024564655084645262,"-",8232748,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0024302469278492896,"-",9516494,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0023741084373158287,"-",6625201,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0023238362045455937,"-",12579438,"USD"
"PANW","PALO ALTO NETWORKS INC","697435105","B87ZMX0",0.0023023066394893986,"-",9534295,"USD"
"GLW","CORNING INC","219350105","2224701",0.0022657023882423277,"-",9227453,"USD"
"NEM","NEWMONT CORP","651639106","2636607",0.0022183034245806116,"-",12890032,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.002213444806331137,"-",3607383,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.00218702669313892,"-",10957918,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.002153405453917707,"-",2386979,"USD"
"SNDK","SANDISK CORP","80004C200","BSNPZV3",0.0021491055268837776,"-",1745233,"USD"
"PH","PARKER HANNIFIN CORP","701094104","2671501",0.0021144966014065114,"-",1487560,"USD"
"COF","CAPITAL ONE FINANCIAL CORP","14040H105","2654461",0.0020748195484739406,"-",7368251,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.002072455087436722,"-",7426223,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.0020677760485065294,"-",24044839,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0020643041816670684,"-",4287706,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.0020017307655259865,"-",6925540,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.001993450163581296,"-",4064833,"USD"
"WDC","WESTERN DIGITAL CORP","958102105","2954699",0.0019524162891252582,"-",3996009,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.0019512590001787714,"-",7253509,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.001940145035640958,"-",3003010,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.001935246510876087,"-",19838421,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.0019209799316219818,"-",15111302,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.0018819014764203524,"-",13427662,"USD"
"VRT","VERTIV HOLDINGS CO A","92537N108","BL3LWS8",0.0018775017830979326,"-",4513861,"USD"
"STX","SEAGATE TECHNOLOGY HOLDINGS","G7997R103","BKVD2N4",0.001867375504816173,"-",2578749,"USD"
"CME","CME GROUP INC","12572Q105","2965839",0.001837365805238307,"-",4250520,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.001831449664330835,"-",12977947,"USD"
"MCK","MCKESSON CORP","58155Q103","2378534",0.0018233187118188803,"-",1443618,"USD"
"DUK","DUKE ENERGY CORP","26441C204","B7VD3F2",0.0017660129557100833,"-",9182477,"USD"
"APP","APPLOVIN CORP CLASS A","03831W108","BMV3LG4",0.0017546395988221953,"-",3200398,"USD"
"HWM","HOWMET AEROSPACE INC","443201108","BKLJ8V2",0.001735863583328331,"-",4724933,"USD"
"TT","TRANE TECHNOLOGIES PLC","G8994E103","BK9ZQ96",0.0017355543078340114,"-",2608508,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.001731404030232817,"-",42293688,"USD"
"EQIX","EQUINIX INC","29444U700","BVLZX12",0.001728430994835808,"-",1158699,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0017157706528263955,"-",3280487,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.0017105428993095066,"-",15003891,"USD"
"CRWD","CROWDSTRIKE HOLDINGS INC   A","22788C105","BJJP138",0.0016994389114005422,"-",2977666,"USD"
"FCX","FREEPORT MCMORAN INC","35671D857","2352118",0.0016332340023584152,"-",16996955,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.001608731401905211,"-",4838216,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.001602765377853494,"-",12341324,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.0015951432334128394,"-",5584192,"USD"
"NOC","NORTHROP GRUMMAN CORP","666807102","2648806",0.0015702016612902782,"-",1572405,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.0015674082052125511,"-",6692125,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.0015514056925387159,"-",17507433,"USD"
"PNC","PNC FINANCIAL SERVICES GROUP","693475105","2692665",0.0015383363087464936,"-",4765585,"USD"
"WMB","WILLIAMS COS INC","969457100","2967181",0.0015154100156514352,"-",14391181,"USD"
"BK","BANK OF NEW YORK MELLON CORP","064058100","B1Z77F6",0.0015076980815511393,"-",8108804,"USD"
"USB","US BANCORP","902973304","2736035",0.0014960952621997238,"-",18366883,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.0014932219930912046,"-",8833379,"USD"
"CEG","CONSTELLATION ENERGY","21037T109","BMH4FS1",0.0014883234683263336,"-",3672548,"USD"
"GD","GENERAL DYNAMICS CORP","369550108","2365161",0.0014853903394447202,"-",3000796,"USD"
"JCI","JOHNSON CONTROLS INTERNATION","G51502105","BY7QL61",0.0014837441956846312,"-",7233444,"USD"
"PWR","QUANTA SERVICES INC","74762E102","2150204",0.0014835546397364999,"-",1762599,"USD"
"WM","WASTE MANAGEMENT INC","94106L109","2937667",0.0014790751333832878,"-",4387978,"USD"
"CMI","CUMMINS INC","231021106","2240202",0.0014393681505641702,"-",1629130,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.0014379215393810615,"-",5526489,"USD"
"MRSH","MARSH + MCLENNAN COS","571748102","2567741",0.0014282741392840548,"-",5704688,"USD"
"FDX","FEDEX CORP","31428X106","2142784",0.001389405193288255,"-",2548617,"USD"
"EMR","EMERSON ELECTRIC CO","291011104","2313405",0.0013886968526399743,"-",6638127,"USD"
"ORLY","O REILLY AUTOMOTIVE INC","67103H107","B65LWX6",0.0013539881608742178,"-",9918827,"USD"
"HCA","HCA HEALTHCARE INC","40412C101","B4MGBG6",0.0013526512926084486,"-",1844295,"USD"
"CSX","CSX CORP","126408103","2160753",0.0013509253358175671,"-",21986717,"USD"
"MMM","3M CO","88579Y101","2595708",0.001350416527746267,"-",6205101,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.0013448296155908132,"-",4744415,"USD"
"SLB","SLB LTD","806857108","2779201",0.0013415872112148802,"-",17658187,"USD"
"CRH","CRH PLC","G25508105","B01ZKD6",0.0013249362176658583,"-",7932854,"USD"
"SHW","SHERWIN WILLIAMS CO/THE","824348106","2804211",0.0013246868019446327,"-",2728606,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.0013244673161099541,"-",1192838,"USD"
"MAR","MARRIOTT INTERNATIONAL  CL A","571903202","2210614",0.0013223422941651118,"-",2591038,"USD"
"SNPS","SYNOPSYS INC","871607107","2867719",0.0013216539067745293,"-",2257175,"USD"
"CDNS","CADENCE DESIGN SYS INC","127387108","2302232",0.0013066889635009924,"-",3215630,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.001290357222075139,"-",15101235,"USD"
"UPS","UNITED PARCEL SERVICE CL B","911312106","2517382",0.00128349330142701,"-",8732674,"USD"
"AEP","AMERICAN ELECTRIC POWER","025537101","2026242",0.0012656550890449542,"-",6381721,"USD"
"EOG","EOG RESOURCES INC","26875P101","2318024",0.001262711983534492,"-",6393425,"USD"
"HLT","HILTON WORLDWIDE HOLDINGS IN","43300A203","BYVMW06",0.0012595693454470493,"-",2700825,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.0012496326231134208,"-",3103504,"USD"
"MSI","MOTOROLA SOLUTIONS INC","620076307","B5BKPQ4",0.0012487546797747067,"-",1951549,"USD"
"ROST","ROSS STORES INC","778296103","2746711",0.001239137209564247,"-",3810016,"USD"
"VLO","VALERO ENERGY CORP","91913Y100","2041364",0.0012217379688515481,"-",3593691,"USD"
"ITW","ILLINOIS TOOL WORKS","452308109","2457552",0.00122049089024542,"-",3089607,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.0011910698117696466,"-",2599388,"USD"
"AON","AON PLC CLASS A","G0403H108","BLP1HW5",0.0011889946729690495,"-",2526854,"USD"
"CL","COLGATE PALMOLIVE CO","194162103","2209106",0.0011869694173126976,"-",9540164,"USD"
"ECL","ECOLAB INC","278865100","2304227",0.0011857123620777205,"-",3009390,"USD"
"RCL","ROYAL CARIBBEAN CRUISES LTD","V7780T103","2754907",0.001182290378382505,"-",2963507,"USD"
"GM","GENERAL MOTORS CO","37045V100","B665KZ5",0.001181472294816885,"-",10648158,"USD"
"TDG","TRANSDIGM GROUP INC","893641100","B11FJK3",0.001180275099355002,"-",666007,"USD"
"CIEN","CIENA CORP","171779309","B1FLZ21",0.0011690912984152453,"-",1658808,"USD"
"WBD","WARNER BROS DISCOVERY INC","934423104","BM8JYX3",0.0011663776553683107,"-",29298884,"USD"
"MCO","MOODY S CORP","615369105","2252058",0.0011507442779618894,"-",1815955,"USD"
"LHX","L3HARRIS TECHNOLOGIES INC","502431109","BK9DTN5",0.0011440599366330428,"-",2210139,"USD"
"TEL","TE CONNECTIVITY PLC","G87052109","BRC3N84",0.001142503582532595,"-",3455748,"USD"
"PCAR","PACCAR INC","693718108","2665861",0.0011401690513819231,"-",6206015,"USD"
"APD","AIR PRODUCTS + CHEMICALS INC","009158106","2011602",0.0011343427001340928,"-",2634648,"USD"
"NSC","NORFOLK SOUTHERN CORP","655844108","2641894",0.0011341631208148105,"-",2656014,"USD"
"MPC","MARATHON PETROLEUM CORP","56585A102","B3K3L40",0.0011232985719982227,"-",3475341,"USD"
"TRV","TRAVELERS COS INC/THE","89417E109","2769503",0.001116843693132904,"-",2547052,"USD"
"SRE","SEMPRA","816851109","2138158",0.0011125238128412763,"-",7712797,"USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","609839105","B01Z7J1",0.0011085132080439683,"-",574558,"USD"
"PSX","PHILLIPS 66","718546104","B78C4Y8",0.0011080343298592152,"-",4757232,"USD"
"KMI","KINDER MORGAN INC","49456B101","B3NQ4P8",0.0011034550572175128,"-",23144677,"USD"
"SPG","SIMON PROPERTY GROUP INC","828806109","2812452",0.0011020483525498006,"-",3830283,"USD"
"KKR","KKR + CO INC","48251W104","BG1FRR1",0.001090535322858026,"-",8123988,"USD"
"LITE","LUMENTUM HOLDINGS INC","55024U109","BYM9ZP2",0.0010895775664885197,"-",842706,"USD"
"TFC","TRUIST FINANCIAL CORP","89832Q109","BKP7287",0.0010851479432795528,"-",14865719,"USD"
"COR","CENCORA INC","03073E105","2795393",0.0010700533038309787,"-",2294804,"USD"
"BKR","BAKER HUGHES CO","05722G100","BDHLTQ5",0.0010700333505732807,"-",11667718,"USD"
"DLR","DIGITAL REALTY TRUST INC","253868103","B03GQS4",0.001039804165160736,"-",3821780,"USD"
"CTAS","CINTAS CORP","172908105","2197137",0.0010081782517093283,"-",4003416,"USD"
"AZO","AUTOZONE INC","053332102","2065955",0.0010019129287921408,"-",195271,"USD"
"O","REALTY INCOME CORP","756109104","2724193",0.000995019078257465,"-",10887564,"USD"
"DASH","DOORDASH INC   A","25809K105","BN13P03",0.0009887437787114285,"-",4424169,"USD"
"TER","TERADYNE INC","880770102","2884183",0.0009762829692789968,"-",1853700,"USD"
"FAST","FASTENAL CO","311900104","2332262",0.0009644606640929026,"-",13583688,"USD"
"AJG","ARTHUR J GALLAGHER + CO","363576109","2359506",0.0009584647101546389,"-",3035012,"USD"
"CTVA","CORTEVA INC","22052L104","BK73B42",0.0009567686832503047,"-",7918153,"USD"
"TGT","TARGET CORP","87612E106","2259101",0.0009561301790039672,"-",5330954,"USD"
"ALL","ALLSTATE CORP","020002101","2019952",0.000949585510479007,"-",3061143,"USD"
"FIX","COMFORT SYSTEMS USA INC","199908104","2036047",0.0009470813766379019,"-",415984,"USD"
"HOOD","ROBINHOOD MARKETS INC   A","770700102","BP0TQN6",0.0009438389722619689,"-",9308382,"USD"
"KEYS","KEYSIGHT TECHNOLOGIES IN","49338L103","BQZJ0Q9",0.0009430009354386507,"-",2019333,"USD"
"D","DOMINION ENERGY INC","25746U109","2542049",0.0009344908710304328,"-",10080148,"USD"
"ABNB","AIRBNB INC CLASS A","009066101","BMGYYH4",0.0009315178356334235,"-",4987488,"USD"
"MNST","MONSTER BEVERAGE CORP","61174X109","BZ07BW4",0.0009293130006577891,"-",8434889,"USD"
"OKE","ONEOK INC","682680103","2130109",0.0009249332605930674,"-",7422020,"USD"
"AME","AMETEK INC","031100100","2089212",0.0009199948293128002,"-",2724796,"USD"
"DELL","DELL TECHNOLOGIES  C","24703L202","BHKD3S6",0.0009179296671410522,"-",3498198,"USD"
"COHR","COHERENT CORP","19247G107","BNG8Z81",0.0009089806310634771,"-",2212037,"USD"
"ETR","ENTERGY CORP","29364G103","2317087",0.0009063567776761836,"-",5337020,"USD"
"AFL","AFLAC INC","001055102","2026361",0.0008986149136893405,"-",5495962,"USD"
"TRGP","TARGA RESOURCES CORP","87612G101","B55PZY3",0.0008959411771578019,"-",2531481,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.000893526832976338,"-",14043431,"USD"
"NXPI","NXP SEMICONDUCTORS NV","N6596X109","B505PN7",0.0008832209753752956,"-",2969708,"USD"
"GWW","WW GRAINGER INC","384802104","2380863",0.000877683946364087,"-",517786,"USD"
"FTNT","FORTINET INC","34959E109","B5B2106",0.0008726457487953297,"-",7481623,"USD"
"CAH","CARDINAL HEALTH INC","14149Y108","2175672",0.0008644948430256766,"-",2770305,"USD"
"EXC","EXELON CORP","30161N101","2670519",0.0008628387226367384,"-",12068926,"USD"
"ZTS","ZOETIS INC","98978V103","B95WG16",0.0008622700547923441,"-",4969539,"USD"
"APO","APOLLO GLOBAL MANAGEMENT INC","03769M106","BN44JF6",0.0008501284974830811,"-",5495416,"USD"
"XEL","XCEL ENERGY INC","98389B100","2614807",0.0008375679217621592,"-",6997838,"USD"
"VST","VISTRA CORP","92840M102","BZ8VJQ8",0.0008327392333992313,"-",3770037,"USD"
"URI","UNITED RENTALS INC","911363109","2134781",0.0008229820903848852,"-",741667,"USD"
"CARR","CARRIER GLOBAL CORP","14448C104","BK4N0D7",0.0008219245677268887,"-",9248156,"USD"
"F","FORD MOTOR CO","345370860","2615468",0.000818791906268295,"-",46260337,"USD"
"ADSK","AUTODESK INC","052769106","2065159",0.0008125565132376547,"-",2495946,"USD"
"IDXX","IDEXX LABORATORIES INC","45168D104","2459202",0.0007962347484406505,"-",941641,"USD"
"PSA","PUBLIC STORAGE","74460D109","2852533",0.0007924536061068701,"-",1868619,"USD"
"CVNA","CARVANA CO","146869102","BYQHPG3",0.0007913661535623265,"-",1673929,"USD"
"WAB","WABTEC CORP","929740108","2955733",0.0007904183738216692,"-",2017444,"USD"
"EW","EDWARDS LIFESCIENCES CORP","28176E108","2567116",0.0007861284234165887,"-",6868418,"USD"
"EA","ELECTRONIC ARTS INC","285512109","2310194",0.0007789053441298948,"-",2663926,"USD"
"FITB","FIFTH THIRD BANCORP","316773100","2336747",0.0007720414234817658,"-",10631169,"USD"
"YUM","YUM  BRANDS INC","988498101","2098876",0.0007634315927850578,"-",3283422,"USD"
"ROK","ROCKWELL AUTOMATION INC","773903109","2754060",0.0007597402401109186,"-",1330445,"USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","169656105","B0X7DZ3",0.0007589121799164495,"-",15327558,"USD"
"BDX","BECTON DICKINSON AND CO","075887109","2087807",0.000753415057420637,"-",3351446,"USD"
"DAL","DELTA AIR LINES INC","247361702","B1W9D46",0.0007528064830608465,"-",7675013,"USD"
"RSG","REPUBLIC SERVICES INC","760759100","2262530",0.0007473492670804302,"-",2381676,"USD"
"EBAY","EBAY INC","278642103","2293819",0.0007394378004031536,"-",5350004,"USD"
"PYPL","PAYPAL HOLDINGS INC","70450Y103","BYW36M8",0.0007202726963841774,"-",10832955,"USD"
"GRMN","GARMIN LTD","H2906T109","B3Z5T14",0.000718436996675957,"-",1936732,"USD"
"NUE","NUCOR CORP","670346105","2651086",0.0007179980250065998,"-",2698507,"USD"
"OXY","OCCIDENTAL PETROLEUM CORP","674599105","2655408",0.0007175889832237898,"-",8478417,"USD"
"PEG","PUBLIC SERVICE ENTERPRISE GP","744573106","2707677",0.0007152843819596651,"-",5893608,"USD"
"AIG","AMERICAN INTERNATIONAL GROUP","026874784","2027342",0.00070950791385608,"-",6313043,"USD"
"ED","CONSOLIDATED EDISON INC","209115104","2216850",0.0007094879605983818,"-",4267184,"USD"
"CBRE","CBRE GROUP INC   A","12504L109","B6WVMH3",0.000704230277194946,"-",3418505,"USD"
"AMP","AMERIPRISE FINANCIAL INC","03076C106","B0J7D57",0.0007035019832889671,"-",1074187,"USD"
"PCG","P G + E CORP","69331C108","2689560",0.0007003493685726754,"-",25996706,"USD"
"MET","METLIFE INC","59156R108","2573209",0.0006990224769357551,"-",6475557,"USD"
"KR","KROGER CO","501044101","2497406",0.0006970471044236482,"-",6851976,"USD"
"VTR","VENTAS INC","92276F100","2927925",0.000688397367211544,"-",5603913,"USD"
"MSCI","MSCI INC","55354G100","B2972D2",0.0006825710159637136,"-",864709,"USD"
"HIG","HARTFORD INSURANCE GROUP INC","416515104","2476193",0.0006696213517176797,"-",3298222,"USD"
"STT","STATE STREET CORP","857477103","2842040",0.0006619593007616288,"-",3305466,"USD"
"WEC","WEC ENERGY GROUP INC","92939U106","BYY8XK8",0.000661221030226801,"-",3849641,"USD"
"VMC","VULCAN MATERIALS CO","929160109","2931205",0.0006610514275363676,"-",1560109,"USD"
"MCHP","MICROCHIP TECHNOLOGY INC","595017104","2592174",0.0006597644424148434,"-",6406285,"USD"
"DHI","DR HORTON INC","23331A109","2250687",0.0006588166626741861,"-",3169582,"USD"
"ODFL","OLD DOMINION FREIGHT LINE","679580100","2656423",0.0006572004488006441,"-",2169369,"USD"
"MLM","MARTIN MARIETTA MATERIALS","573284106","2572079",0.0006452384708106637,"-",713359,"USD"
"CCI","CROWN CASTLE INC","22822V101","BTGQCX1",0.0006436422101948198,"-",5141578,"USD"
"NDAQ","NASDAQ INC","631103108","2965107",0.0006433528879581981,"-",5283283,"USD"
"COIN","COINBASE GLOBAL INC  CLASS A","19260Q107","BMC9P69",0.0006416568610538638,"-",2625322,"USD"
"EQT","EQT CORP","26884L109","2319414",0.0006346831974883958,"-",7380293,"USD"
"ROP","ROPER TECHNOLOGIES INC","776696106","2749602",0.0006344936415402642,"-",1254071,"USD"
"FANG","DIAMONDBACK ENERGY INC","25278X109","B7Y8YR3",0.0006170844241987164,"-",2290489,"USD"
"KDP","KEURIG DR PEPPER INC","49271V100","BD3W133",0.0006126747542474475,"-",16036697,"USD"
"SYY","SYSCO CORP","871829107","2868165",0.0006126548009897495,"-",5649718,"USD"
"EME","EMCOR GROUP INC","29084Q100","2474164",0.0006126248711032024,"-",529306,"USD"
"DDOG","DATADOG INC   CLASS A","23804L103","BKT9Y49",0.0006119664135991668,"-",3883257,"USD"
"ACGL","ARCH CAPITAL GROUP LTD","G0450A105","2740542",0.0006008125425459573,"-",4203582,"USD"
"XYZ","BLOCK INC","852234103","BYNZGK1",0.0005895489285754086,"-",6503388,"USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWRE","874054109","2122117",0.0005876134625786979,"-",2051793,"USD"
"NRG","NRG ENERGY INC","629377508","2212922",0.0005873740234863212,"-",2510775,"USD"
"HBAN","HUNTINGTON BANCSHARES INC","446150104","2445966",0.0005765892877005256,"-",24034759,"USD"
"ADM","ARCHER DANIELS MIDLAND CO","039483102","2047317",0.0005765294279274315,"-",5667266,"USD"
"MTB","M + T BANK CORP","55261F104","2340168",0.000575491858527133,"-",1784718,"USD"
"PRU","PRUDENTIAL FINANCIAL INC","744320102","2819118",0.0005745141488999286,"-",4091645,"USD"
"KVUE","KENVUE INC","49177J102","BQ84ZQ6",0.0005708128195969404,"-",22647280,"USD"
"GEHC","GE HEALTHCARE TECHNOLOGY","36266G107","BL6JPG8",0.0005694559980734731,"-",5401208,"USD"
"RMD","RESMED INC","761152107","2732903",0.0005671713500670464,"-",1720420,"USD"
