"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"TMO","THERMO FISHER SCIENTIFIC INC","883556102","2886907",0.00342575382365357,"-",4560774,"USD"
"IBM","INTL BUSINESS MACHINES CORP","459200101","2005973",0.0033603179640562153,"-",11530735,"USD"
"LIN","LINDE PLC","G54950103","BNZHB81",0.003260678587571022,"-",5672230,"USD"
"CRWD","CROWDSTRIKE HOLDINGS INC   A","22788C105","BJJP138",0.003250054388993987,"-",12495836,"USD"
"VZ","VERIZON COMMUNICATIONS INC","92343V104","2090571",0.0031886201107815797,"-",51241674,"USD"
"AMGN","AMGEN INC","031162100","2023607",0.003155457005053827,"-",6625126,"USD"
"CRM","SALESFORCE INC","79466L302","2310525",0.0030373903462909504,"-",10037462,"USD"
"MRVL","MARVELL TECHNOLOGY INC","573874104","BNKJSM5",0.0030356296504815737,"-",10740602,"USD"
"APH","AMPHENOL CORP CL A","032095101","2145084",0.0030175525065750737,"-",30195342,"USD"
"ANET","ARISTA NETWORKS INC","040413205","BL9XPM3",0.0029821885310855997,"-",12671456,"USD"
"STX","SEAGATE TECHNOLOGY HOLDINGS","G7997R103","BKVD2N4",0.0029540173981355694,"-",2750864,"USD"
"PEP","PEPSICO INC","713448108","2681511",0.0028541179188603548,"-",16772255,"USD"
"QCOM","QUALCOMM INC","747525103","2714923",0.0028487357918976,"-",12933101,"USD"
"DIS","WALT DISNEY CO/THE","254687106","2270726",0.0028079896894453718,"-",21308715,"USD"
"ABT","ABBOTT LABORATORIES","002824100","2002305",0.002751227257499891,"-",21374894,"USD"
"MCD","MCDONALD S CORP","580135101","2550707",0.002747585818439589,"-",8719174,"USD"
"GILD","GILEAD SCIENCES INC","375558103","2369174",0.002747245684021869,"-",15234519,"USD"
"T","AT+T INC","00206R102","2831811",0.002712702032716309,"-",85259297,"USD"
"ADI","ANALOG DEVICES INC","032654105","2032067",0.00269509507462254,"-",5990944,"USD"
"SCHW","SCHWAB (CHARLES) CORP","808513105","2779397",0.002681209587216772,"-",20060395,"USD"
"NEE","NEXTERA ENERGY INC","65339F101","2328915",0.0026270181713111203,"-",25589064,"USD"
"AXP","AMERICAN EXPRESS CO","025816109","2026082",0.002608240750662254,"-",6530784,"USD"
"DE","DEERE + CO","244199105","2261203",0.0026020082876551985,"-",3082106,"USD"
"UNP","UNION PACIFIC CORP","907818108","2914734",0.0025926846030282706,"-",7285304,"USD"
"COP","CONOCOPHILLIPS","20825C104","2685717",0.0025509080933694187,"-",14947822,"USD"
"WELL","WELLTOWER INC","95040Q104","BYVYHH4",0.0025423647171125556,"-",8661425,"USD"
"BA","BOEING CO/THE","097023105","2108601",0.0024670849673082305,"-",9673490,"USD"
"ETN","EATON CORP PLC","G29183103","B8KQN82",0.0024277194104338094,"-",4764805,"USD"
"WDC","WESTERN DIGITAL CORP","958102105","2954699",0.0024268190546221963,"-",4227974,"USD"
"PFE","PFIZER INC","717081103","2684703",0.002406931195139007,"-",69903335,"USD"
"BLK","BLACKROCK INC","09290D101","BMZBBT7",0.0023436461855360622,"-",1771468,"USD"
"UBER","UBER TECHNOLOGIES INC","90353T100","BK6N347",0.0022568318773896253,"-",24976458,"USD"
"DELL","DELL TECHNOLOGIES  C","24703L202","BHKD3S6",0.0022389047927850606,"-",3548805,"USD"
"TJX","TJX COMPANIES INC","872540109","2989301",0.0021361441828196084,"-",13568906,"USD"
"NOW","SERVICENOW INC","81762P102","B80NXX8",0.002066596698349221,"-",12651784,"USD"
"BKNG","BOOKING HOLDINGS INC","09857L108","BDRXDB4",0.0020591037372059066,"-",9507888,"USD"
"NEM","NEWMONT CORP","651639106","2636607",0.0020563426460502928,"-",13091008,"USD"
"VRTX","VERTEX PHARMACEUTICALS INC","92532F100","2931034",0.001994348146443993,"-",3112392,"USD"
"BMY","BRISTOL MYERS SQUIBB CO","110122108","2126335",0.001988025647855776,"-",25042164,"USD"
"COF","CAPITAL ONE FINANCIAL CORP","14040H105","2654461",0.0019689881244168883,"-",7634337,"USD"
"GLW","CORNING INC","219350105","2224701",0.0019509309884173126,"-",9604281,"USD"
"ISRG","INTUITIVE SURGICAL INC","46120E602","2871301",0.0019496704902810542,"-",4343435,"USD"
"PLD","PROLOGIS INC","74340W103","B44WZD7",0.001946059063081139,"-",11626659,"USD"
"PGR","PROGRESSIVE CORP","743315103","2705024",0.0019290423382416497,"-",7165336,"USD"
"DHR","DANAHER CORP","235851102","2250870",0.0019289623066139506,"-",7724563,"USD"
"SPGI","S+P GLOBAL INC","78409V104","BYV2325",0.0019002809720373396,"-",3718089,"USD"
"CB","CHUBB LTD","H1467J104","B3BQMF6",0.0018598249842355198,"-",4423175,"USD"
"CVS","CVS HEALTH CORP","126650100","2577609",0.0018566037112206374,"-",15645976,"USD"
"-","US DOLLAR","999USDZ92","-",0.001845769429620892,"-",1482204453.68,"USD"
"PH","PARKER HANNIFIN CORP","701094104","2671501",0.0017990709748585542,"-",1546223,"USD"
"MDT","MEDTRONIC PLC","G5960L103","BTN1Y11",0.001796129812540618,"-",15742593,"USD"
"MO","ALTRIA GROUP INC","02209S103","2692632",0.0017538831170690345,"-",20474091,"USD"
"MPC","MARATHON PETROLEUM CORP","56585A102","B3K3L40",0.0017489811798724738,"-",3579010,"USD"
"VLO","VALERO ENERGY CORP","91913Y100","2041364",0.0017471504563888603,"-",3640108,"USD"
"SBUX","STARBUCKS CORP","855244109","2842255",0.0017267623992325528,"-",13975389,"USD"
"BNY","BANK OF NEW YORK MELLON CORP","064058100","B1Z77F6",0.001703953385338352,"-",8415766,"USD"
"LOW","LOWE S COS INC","548661107","2536763",0.0016812744228391617,"-",6867617,"USD"
"ACN","ACCENTURE PLC CL A","G1151C101","B4BNMY3",0.0016676590421768778,"-",7527262,"USD"
"LMT","LOCKHEED MARTIN CORP","539830109","2522096",0.0016434294668910207,"-",2489471,"USD"
"ADP","AUTOMATIC DATA PROCESSING","053015103","2065308",0.0016212006822976372,"-",4901051,"USD"
"MCK","MCKESSON CORP","58155Q103","2378534",0.0016172791325403887,"-",1474373,"USD"
"PSX","PHILLIPS 66","718546104","B78C4Y8",0.0015858166989012386,"-",4926134,"USD"
"FCX","FREEPORT MCMORAN INC","35671D857","2352118",0.0015663590094169315,"-",17663662,"USD"
"EQIX","EQUINIX INC","29444U700","BVLZX12",0.0015434699638950317,"-",1210626,"USD"
"ADBE","ADOBE INC","00724F101","2008154",0.0015354668011251368,"-",4955275,"USD"
"CME","CME GROUP INC","12572Q105","2965839",0.0015159790997804424,"-",4441830,"USD"
"SO","SOUTHERN CO/THE","842587107","2829601",0.0015102468344465048,"-",13820705,"USD"
"FTNT","FORTINET INC","34959E109","B5B2106",0.0015100767672376447,"-",7633804,"USD"
"PNC","PNC FINANCIAL SERVICES GROUP","693475105","2692665",0.0014897087179882617,"-",4923356,"USD"
"TT","TRANE TECHNOLOGIES PLC","G8994E103","BK9ZQ96",0.0014842565633512708,"-",2709901,"USD"
"USB","US BANCORP","902973304","2736035",0.001479024495690452,"-",19030498,"USD"
"VRT","VERTIV HOLDINGS CO A","92537N108","BL3LWS8",0.0014574959878394342,"-",4716906,"USD"
"SYK","STRYKER CORP","863667101","2853688",0.001422492154674606,"-",4230593,"USD"
"BX","BLACKSTONE INC","09260D107","BKF2SL7",0.001422412123046907,"-",9107982,"USD"
"DUK","DUKE ENERGY CORP","26441C204","B7VD3F2",0.001420541383749444,"-",9556283,"USD"
"PWR","QUANTA SERVICES INC","74762E102","2150204",0.0014174801739899592,"-",1839696,"USD"
"CEG","CONSTELLATION ENERGY","21037T109","BMH4FS1",0.0013987427691549423,"-",3927778,"USD"
"CSX","CSX CORP","126408103","2160753",0.001394311017771113,"-",22831749,"USD"
"HWM","HOWMET AEROSPACE INC","443201108","BKLJ8V2",0.001392360246845951,"-",4905910,"USD"
"ELV","ELEVANCE HEALTH INC","036752103","BSPHGL4",0.001384167008960271,"-",2668464,"USD"
"GD","GENERAL DYNAMICS CORP","369550108","2365161",0.0013757936999122685,"-",3118691,"USD"
"CMCSA","COMCAST CORP CLASS A","20030N101","2044545",0.0013721422568985038,"-",43777037,"USD"
"HOOD","ROBINHOOD MARKETS INC   A","770700102","BP0TQN6",0.0013687309087678358,"-",9698474,"USD"
"WMB","WILLIAMS COS INC","969457100","2967181",0.0013505737332336367,"-",15001722,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.0013482928318442166,"-",6948917,"USD"
"JCI","JOHNSON CONTROLS INTERNATION","G51502105","BY7QL61",0.0013332468858368138,"-",7496891,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0013234129995833052,"-",3397817,"USD"
"MRSH","MARSH + MCLENNAN COS","571748102","2567741",0.0013069464921842463,"-",5919767,"USD"
"MMM","3M CO","88579Y101","2595708",0.0012996736180171042,"-",6408423,"USD"
"APP","APPLOVIN CORP CLASS A","03831W108","BMV3LG4",0.0012947016531463069,"-",3305917,"USD"
"SLB","SLB LTD","806857108","2779201",0.001281276347599808,"-",18369848,"USD"
"EMR","EMERSON ELECTRIC CO","291011104","2313405",0.0012716525443690091,"-",6882584,"USD"
"TMUS","T MOBILE US INC","872590104","B94Q9V0",0.0012615185395116295,"-",5718181,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.0012331373235388893,"-",5724609,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.0012238336468188863,"-",15731861,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.0012129293375449043,"-",1227861,"USD"
"WM","WASTE MANAGEMENT INC","94106L109","2937667",0.0012087476849976342,"-",4539482,"USD"
"CDNS","CADENCE DESIGN SYS INC","127387108","2302232",0.0012026352694321269,"-",3389180,"USD"
"EOG","EOG RESOURCES INC","26875P101","2318024",0.0012018149452482127,"-",6544751,"USD"
"TRV","TRAVELERS COS INC/THE","89417E109","2769503",0.0011958425850311786,"-",2612620,"USD"
"GM","GENERAL MOTORS CO","37045V100","B665KZ5",0.001188179556679004,"-",11079230,"USD"
"MSI","MOTOROLA SOLUTIONS INC","620076307","B5BKPQ4",0.0011778654806593018,"-",2039005,"USD"
"SNPS","SYNOPSYS INC","871607107","2867719",0.0011641600644158566,"-",2353776,"USD"
"DASH","DOORDASH INC   A","25809K105","BN13P03",0.0011639899972069963,"-",4649628,"USD"
"CMI","CUMMINS INC","231021106","2240202",0.0011613489534929309,"-",1695530,"USD"
"UPS","UNITED PARCEL SERVICE CL B","911312106","2517382",0.0011420513272640215,"-",9173732,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.001136939307044751,"-",3250127,"USD"
"DDOG","DATADOG INC   CLASS A","23804L103","BKT9Y49",0.001122433574524316,"-",4065244,"USD"
"HPE","HEWLETT PACKARD ENTERPRISE","42824C109","BYVYWS0",0.001120742906389176,"-",16298143,"USD"
"SHW","SHERWIN WILLIAMS CO/THE","824348106","2804211",0.0011141402971040124,"-",2818434,"USD"
"LITE","LUMENTUM HOLDINGS INC","55024U109","BYM9ZP2",0.0011137801547793673,"-",955859,"USD"
"ROST","ROSS STORES INC","778296103","2746711",0.0011115292652503343,"-",3958598,"USD"
"NSC","NORFOLK SOUTHERN CORP","655844108","2641894",0.0011084180357235375,"-",2753142,"USD"
"MAR","MARRIOTT INTERNATIONAL  CL A","571903202","2210614",0.0011020655252749333,"-",2689360,"USD"
"ORLY","O REILLY AUTOMOTIVE INC","67103H107","B65LWX6",0.0010842684920653793,"-",10182392,"USD"
"TGT","TARGET CORP","87612E106","2259101",0.0010802869185873565,"-",5570547,"USD"
"CL","COLGATE PALMOLIVE CO","194162103","2209106",0.001076255325342022,"-",9832363,"USD"
"MCO","MOODY S CORP","615369105","2252058",0.001074384586044559,"-",1846022,"USD"
"ABNB","AIRBNB INC CLASS A","009066101","BMGYYH4",0.001072053664887827,"-",5135050,"USD"
"WBD","WARNER BROS DISCOVERY INC","934423104","BM8JYX3",0.0010694026172202993,"-",30452475,"USD"
"KKR","KKR + CO INC","48251W104","BG1FRR1",0.0010671017079239545,"-",8495166,"USD"
"HLT","HILTON WORLDWIDE HOLDINGS IN","43300A203","BYVMW06",0.0010667515695527716,"-",2797262,"USD"
"ITW","ILLINOIS TOOL WORKS","452308109","2457552",0.0010624598735174155,"-",3217139,"USD"
"NOC","NORTHROP GRUMMAN CORP","666807102","2648806",0.0010599488811983608,"-",1640177,"USD"
"ECL","ECOLAB INC","278865100","2304227",0.0010527060188916058,"-",3112492,"USD"
"FDX","FEDEX CORP","31428X106","2142784",0.00104723385634769,"-",2697089,"USD"
"CTAS","CINTAS CORP","172908105","2197137",0.001030037060345878,"-",4168261,"USD"
"AEP","AMERICAN ELECTRIC POWER","025537101","2026242",0.0010279062182583934,"-",6685321,"USD"
"SPG","SIMON PROPERTY GROUP INC","828806109","2812452",0.0010155613396858304,"-",3984576,"USD"
"AON","AON PLC CLASS A","G0403H108","BLP1HW5",0.001005867508780795,"-",2624483,"USD"
"APD","AIR PRODUCTS + CHEMICALS INC","009158106","2011602",0.0010008855399565354,"-",2737047,"USD"
"HCA","HCA HEALTHCARE INC","40412C101","B4MGBG6",0.0010008355201892236,"-",1908070,"USD"
"ALL","ALLSTATE CORP","020002101","2019952",0.0009917119146315432,"-",3162832,"USD"
"RCL","ROYAL CARIBBEAN CRUISES LTD","V7780T103","2754907",0.000988670712778983,"-",3065239,"USD"
"PCAR","PACCAR INC","693718108","2665861",0.0009870300644111546,"-",6466630,"USD"
"DLR","DIGITAL REALTY TRUST INC","253868103","B03GQS4",0.000985819586042208,"-",4270588,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.000980207368149819,"-",18262929,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516205","BN7RHC5",0.0009801373404755827,"-",3892940,"USD"
"TDG","TRANSDIGM GROUP INC","893641100","B11FJK3",0.0009639409398200075,"-",686914,"USD"
"TFC","TRUIST FINANCIAL CORP","89832Q109","BKP7287",0.0009594691726223286,"-",15308501,"USD"
"TRGP","TARGA RESOURCES CORP","87612G101","B55PZY3",0.0009586088326245649,"-",2637070,"USD"
"AJG","ARTHUR J GALLAGHER + CO","363576109","2359506",0.000956467986583618,"-",3156751,"USD"
"COR","CENCORA INC","03073E105","2795393",0.0009555676307720049,"-",2390867,"USD"
"URI","UNITED RENTALS INC","911363109","2134781",0.0009477745510248195,"-",769488,"USD"
"MNST","MONSTER BEVERAGE CORP","61174X109","BZ07BW4",0.0009409618587169463,"-",17535790,"USD"
"KMI","KINDER MORGAN INC","49456B101","B3NQ4P8",0.0009271864147992645,"-",24056710,"USD"
"2682320D","FALCON TOPCO INC","30609A109","BWJJFW8",0.0009227546634154351,"-",7741260,"USD"
"TEL","TE CONNECTIVITY PLC","G87052109","BRC3N84",0.0009139311764616258,"-",3586510,"USD"
"APO","APOLLO GLOBAL MANAGEMENT INC","03769M106","BN44JF6",0.0009026367130026116,"-",5666828,"USD"
"BKR","BAKER HUGHES CO","05722G100","BDHLTQ5",0.0009018263927721596,"-",12191812,"USD"
"CRH","CRH PLC","G25508105","B01ZKD6",0.0008962341827866955,"-",8210139,"USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","609839105","B01Z7J1",0.000891012119079339,"-",603256,"USD"
"NUE","NUCOR CORP","670346105","2651086",0.0008902218067558117,"-",2798384,"USD"
"TER","TERADYNE INC","880770102","2884183",0.0008864203044401118,"-",1922841,"USD"
"DVN","DEVON ENERGY CORP","25179M103","2480677",0.0008798677149222602,"-",14125547,"USD"
"COHR","COHERENT CORP","19247G107","BNG8Z81",0.000877476770044754,"-",2403520,"USD"
"D","DOMINION ENERGY INC","25746U109","2542049",0.0008753959477245813,"-",10806600,"USD"
"NXPI","NXP SEMICONDUCTORS NV","N6596X109","B505PN7",0.000875005793539549,"-",3102714,"USD"
"CTVA","CORTEVA INC","22052L104","BK73B42",0.0008646817135663842,"-",8218265,"USD"
"FAST","FASTENAL CO","311900104","2332262",0.0008609102231110712,"-",14106013,"USD"
"FIX","COMFORT SYSTEMS USA INC","199908104","2036047",0.0008548178154524886,"-",431504,"USD"
"KEYS","KEYSIGHT TECHNOLOGIES IN","49338L103","BQZJ0Q9",0.0008525169061561438,"-",2102227,"USD"
"O","REALTY INCOME CORP","756109104","2724193",0.0008499358861628526,"-",11457432,"USD"
"CAH","CARDINAL HEALTH INC","14149Y108","2175672",0.0008458942889640557,"-",2878026,"USD"
"GWW","WW GRAINGER INC","384802104","2380863",0.0008448238659435822,"-",533561,"USD"
"SRE","SEMPRA","816851109","2138158",0.0008402120433974302,"-",8032260,"USD"
"F","FORD MOTOR CO","345370860","2615468",0.000831228493188223,"-",48090514,"USD"
"AME","AMETEK INC","031100100","2089212",0.0008215546701901124,"-",2816484,"USD"
"STT","STATE STREET CORP","857477103","2842040",0.0008100501237083884,"-",3400376,"USD"
"AFL","AFLAC INC","001055102","2026361",0.0008022970597750525,"-",5628227,"USD"
"MET","METLIFE INC","59156R108","2573209",0.000800356292803353,"-",6640875,"USD"
"DAL","DELTA AIR LINES INC","247361702","B1W9D46",0.0007814688286664007,"-",8020727,"USD"
"CVNA","CARVANA CO","146869102","BYQHPG3",0.0007702644007885475,"-",8801157,"USD"
"EW","EDWARDS LIFESCIENCES CORP","28176E108","2567116",0.0007645021235942232,"-",7075184,"USD"
"AMP","AMERIPRISE FINANCIAL INC","03076C106","B0J7D57",0.0007613408743001147,"-",1104504,"USD"
"PSA","PUBLIC STORAGE","74460D109","2852533",0.0007560087671046721,"-",2060731,"USD"
"FITB","FIFTH THIRD BANCORP","316773100","2336747",0.0007530075810659615,"-",11109394,"USD"
"HONA","HONEYWELL AEROSPACE INC","43849R105","BN7RHB4",0.0007453545566672493,"-",3892940,"USD"
"BDX","BECTON DICKINSON AND CO","075887109","2087807",0.0007438639676013564,"-",3385909,"USD"
"ETR","ENTERGY CORP","29364G103","2317087",0.0007407327301676349,"-",5625885,"USD"
"MRNA","MODERNA INC","60770K107","BGSXTS3",0.0007382817615693546,"-",4339481,"USD"
"HUM","HUMANA INC","444859102","2445063",0.0007363910143649669,"-",1475651,"USD"
"WAB","WABTEC CORP","929740108","2955733",0.0007275475195042329,"-",2084547,"USD"
"AZO","AUTOZONE INC","053332102","2065955",0.0007262670134610496,"-",202401,"USD"
"VMRK","VIVMARK RESIDENTIAL","29476L107","2319157",0.0007244062781170491,"-",8946785,"USD"
"CIEN","CIENA CORP","171779309","B1FLZ21",0.0007222254162622526,"-",1733510,"USD"
"XEL","XCEL ENERGY INC","98389B100","2614807",0.0007203446730113274,"-",7670804,"USD"
"PYPL","PAYPAL HOLDINGS INC","70450Y103","BYW36M8",0.0007195243488274132,"-",10838476,"USD"
"ROK","ROCKWELL AUTOMATION INC","773903109","2754060",0.0007172034316241436,"-",1366814,"USD"
"EBAY","EBAY INC","278642103","2293819",0.0007135119727965294,"-",5455281,"USD"
"VST","VISTRA CORP","92840M102","BZ8VJQ8",0.0007132118541926584,"-",3894786,"USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","169656105","B0X7DZ3",0.0007091202372265495,"-",15760981,"USD"
"LHX","L3HARRIS TECHNOLOGIES INC","502431109","BK9DTN5",0.0007080097983922267,"-",2289112,"USD"
"ADSK","AUTODESK INC","052769106","2065159",0.0006835901479905844,"-",2594113,"USD"
"OXY","OCCIDENTAL PETROLEUM CORP","674599105","2655408",0.0006794985310244755,"-",8921807,"USD"
"EXC","EXELON CORP","30161N101","2670519",0.0006793284638156152,"-",12572486,"USD"
"GRMN","GARMIN LTD","H2906T109","B3Z5T14",0.0006777778510289482,"-",2007277,"USD"
"CARR","CARRIER GLOBAL CORP","14448C104","BK4N0D7",0.0006766073884738509,"-",9592806,"USD"
"RSG","REPUBLIC SERVICES INC","760759100","2262530",0.0006765073489392274,"-",2457277,"USD"
"VTR","VENTAS INC","92276F100","2927925",0.0006728158901116131,"-",5973999,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.0006721256173227097,"-",14738737,"USD"
"IQV","IQVIA HOLDINGS INC","46266C105","BDR73G1",0.0006571697068964684,"-",2051007,"USD"
"KDP","KEURIG DR PEPPER INC","49271V100","BD3W133",0.0006549388252743601,"-",16717637,"USD"
"FERG","FERGUSON ENTERPRISES INC","31488V107","BS6VHW3",0.0006522477617929829,"-",2370332,"USD"
"XYZ","BLOCK INC","852234103","BYNZGK1",0.0006475058878518202,"-",6575998,"USD"
"ADM","ARCHER DANIELS MIDLAND CO","039483102","2047317",0.0006408632627528073,"-",5921435,"USD"
"PRU","PRUDENTIAL FINANCIAL INC","744320102","2819118",0.0006290585976672122,"-",4263581,"USD"
"NDAQ","NASDAQ INC","631103108","2965107",0.0006268977437193404,"-",5489782,"USD"
"A","AGILENT TECHNOLOGIES INC","00846U101","2520153",0.0006189245928098326,"-",3472689,"USD"
"CBRE","CBRE GROUP INC   A","12504L109","B6WVMH3",0.0006182943437417033,"-",3598150,"USD"
"IDXX","IDEXX LABORATORIES INC","45168D104","2459202",0.0006115416751546043,"-",969507,"USD"
"FANG","DIAMONDBACK ENERGY INC","25278X109","B7Y8YR3",0.0006099210346937006,"-",2384646,"USD"
"MSCI","MSCI INC","55354G100","B2972D2",0.0006098810188798511,"-",894356,"USD"
"IBKR","INTERACTIVE BROKERS GRO CL A","45841N107","B1WT4X2",0.0006095108726017435,"-",5473610,"USD"
"AIG","AMERICAN INTERNATIONAL GROUP","026874784","2027342",0.0006086805444643669,"-",6514545,"USD"
"FLEX","FLEX LTD","Y2573F102","2353058",0.0006076401333042805,"-",4517618,"USD"
"YUM","YUM  BRANDS INC","988498101","2098876",0.0006068798328411405,"-",3386907,"USD"
"WAT","WATERS CORP","941848103","2937689",0.0006026381565730961,"-",1204903,"USD"
"SYY","SYSCO CORP","871829107","2868165",0.000602227994481139,"-",5875438,"USD"
"ED","CONSOLIDATED EDISON INC","209115104","2216850",0.0006019178719238055,"-",4528770,"USD"
"ROP","ROPER TECHNOLOGIES INC","776696106","2749602",0.000599817041696708,"-",1239569,"USD"
"VEEV","VEEVA SYSTEMS INC CLASS A","922475108","BFH3N85",0.0005995569389066866,"-",1844802,"USD"
"MCHP","MICROCHIP TECHNOLOGY INC","595017104","2592174",0.0005927242386918887,"-",6649549,"USD"
"AXON","AXON ENTERPRISE INC","05464C101","BDT5S35",0.0005907134440459525,"-",990624,"USD"
"COIN","COINBASE GLOBAL INC  CLASS A","19260Q107","BMC9P69",0.0005863517203363597,"-",2733066,"USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWRE","874054109","2122117",0.0005778883757071957,"-",2138904,"USD"
"WDAY","WORKDAY INC CLASS A","98138H101","B8K6ZD1",0.0005769079882678835,"-",2502977,"USD"
"HIG","HARTFORD INSURANCE GROUP INC","416515104","2476193",0.0005738367745549363,"-",3368446,"USD"
"PAYX","PAYCHEX INC","704326107","2674458",0.0005684146317783325,"-",3962967,"USD"
"NTAP","NETAPP INC","64110D104","2630643",0.0005551193776268444,"-",2427965,"USD"
